gene.name	score
STAM2	10.961833883197
EIF5AL1	10.954580346029
ASH1L	10.9493651311126
KPNA3	10.9457988502754
PRC1	10.9349039729261
ELF1	10.9341828359544
SRPRB	10.9139152014811
ENOSF1	10.9067317093241
FAM104A	10.9022546593294
EIF4E2	10.8890976276808
IGSF3	10.8846807289939
ZNF468	10.8810853494401
UBFD1	10.877504400573
SBF2	10.8713659941592
PRRC2B	10.8675355662827
NXF1	10.8551674706822
HMGB1	10.8508470731282
ADIPOR2	10.8472654372172
WNT7B	10.846847281258
ZBED3	10.8342231049662
POLDIP3	10.8288037383313
MTMR4	10.8249358866339
MED15	10.8241848259184
CDS2	10.8214117422342
FAM120B	10.816900371108
OSBPL11	10.810474592547
GAB1	10.8104016373596
ATPAF1	10.8088084196553
ZNF721	10.7893551580762
ERO1A	10.7687093493538
LMTK2	10.7648877261212
PAWR	10.7632841651599
CISD1	10.7518765998793
PHACTR2	10.7503898276326
MRPS14	10.7393800881007
FECH	10.7373813498936
CARM1	10.7193178369353
TMEM123	10.7107398322632
PPIP5K2	10.7098193132445
GNS	10.6887702418715
TBC1D25	10.6778207480615
IGFBP3	10.6706639402242
USP46	10.6698906399185
TBC1D20	10.6690688015984
ARL6IP6	10.6615113203403
EPM2AIP1	10.6504463643958
MAP3K12	10.6470730693528
AREL1	10.6392595791967
PEX3	10.6333867421179
MPHOSPH8	10.6047625533845
CLDN12	10.6032822749945
HELZ	10.6000541978619
MOB1A	10.5968732192949
PRKAA2	10.5945447302418
U2SURP	10.5811417397164
TBC1D13	10.5628997679174
CSF1	10.5538798224917
SUN2	10.5465784975723
BICC1	10.5415723115267
CHD1	10.5321497625442
VPS4B	10.5148668761995
TMF1	10.5140797603888
RAB22A	10.5140661106352
XRN2	10.5069848580664
MXD1	10.4999340774038
RIT1	10.4923174040357
C5orf22	10.4868545468729
MADD	10.4852009012863
TFRC	10.4848138729995
KIF3A	10.4835261034376
HTATIP2	10.4828642039046
ARFGEF1	10.4826333182477
SLC15A4	10.4812739807984
CCNE1	10.4788640041097
BEND7	10.4781679979262
CDC73	10.4749790715899
SLC35A3	10.4722530845085
ANKRD42	10.4694552477248
KAT14	10.4517751841976
USP53	10.451497638267
FAM46B	10.4500498863083
NACC1	10.4456965430112
SF3A1	10.4448520847493
TMEM161B	10.4442159376971
FAM169A	10.4404628406068
ZNHIT6	10.4394021635139
CEP120	10.4318381196842
RALGPS1	10.4295965917654
TRIAP1	10.4207915907061
PPP4R3B	10.4080972778794
DCAF8	10.4071967911717
CHMP3	10.402710212795
ZC3HAV1L	10.4006997195966
STXBP4	10.3901733908118
FLT4	10.3822269995841
GORASP2	10.3814684508562
AIDA	10.36692608082
CAMK2D	10.358542187167
LDAH	10.3575865523647
CASP7	10.353871419198
HSPA2	10.3446894985688
FAM168A	10.3380795231249
FRMD4A	10.3361416006857
FNBP1L	10.3125512541524
ARFGEF3	10.3117052709933
ITGA6	10.3103675180886
SHTN1	10.2946514665892
DCK	10.2933426255
RBBP6	10.2911121225437
AIG1	10.2879977379879
TROAP	10.2763258222312
SEPT2	10.2710445422146
GLS	10.266785616934
GPBP1L1	10.249558860672
MTPN	10.2456890451845
PRKAR1A	10.2445485124786
C17orf80	10.243193497824
FLCN	10.2374869107511
UEVLD	10.23512747022
AVL9	10.2267109130527
CPSF6	10.2158330205356
LUZP1	10.2111448848657
CERCAM	10.2072991617318
HNRNPUL1	10.1995442327367
TSNAX	10.1865289447161
RNF138	10.1748872293726
USP36	10.1725192922033
KCNQ5	10.1721487373193
ESYT1	10.1701715129488
LRIG3	10.1662329577453
SMURF1	10.1532273838169
CBX5	10.1467857266438
PSMG1	10.1392052030708
SLC12A7	10.1288708180272
RPL27A	10.1273272684726
ZFP1	10.1163437993547
WDR44	10.1077668589628
SEC16A	10.1015209862253
GCC1	10.0915798374434
NR1D2	10.0865597215371
LAMP2	10.0639630469374
KLHL36	10.0626842993058
TRA2B	10.0563531220683
N6AMT1	10.0447010953098
FAM98A	10.0417018413843
IFNAR1	10.0404092248609
DTNA	10.0366110182189
RC3H2	10.0343618625296
RAB10	10.033405294483
NR6A1	10.0291998238158
RBM33	10.0273472388002
CTDSPL2	10.0259910094388
AP1G1	10.0239551603632
ATP6V1B2	10.0168193225902
GCLM	10.0144425669447
KIF5B	10.0094632171948
PBX3	10.0068138394001
DDIT4	10.0053215164404
RAB1B	10.0014986789598
CNIH4	9.98695258902951
MICAL2	9.98551805631244
SLC35G1	9.97815345292722
SOX12	9.97669463416582
PLAGL2	9.97244347186473
TMEM258	9.96659481774368
VTI1A	9.95597131950642
CYSTM1	9.94984539965809
UBL3	9.93315428197855
SNAPIN	9.93156546585793
ANKRD52	9.92780637934365
CAB39	9.91684052192497
CCDC57	9.9155107059428
UBE2Q1	9.91187976912729
CCNT1	9.90801264529631
ZNF286A	9.90498084175879
PRELID1	9.90411743988114
PANX1	9.90324427171336
MTHFD2	9.89051730466393
ZNF644	9.86333810253958
ATP6AP2	9.86147877270091
TMEM30A	9.8575411341346
RAB1A	9.85442817012605
KIAA1147	9.85386994207379
BAG5	9.84399426774094
GDAP1	9.83928103053554
SEC61A2	9.83795894681751
RPRD1B	9.83574025181088
RCC2	9.82273916167655
KBTBD11	9.81804965926451
CTSV	9.81664670747521
AZIN1	9.80849681919717
UGDH	9.80630405474928
ULK2	9.80080677269913
IRF2BP2	9.79952536755016
SCML1	9.79906791550271
GGA1	9.7915943464839
ERI1	9.7840324836482
ELOVL5	9.78061483742094
KLHL17	9.77486305536542
CELSR3	9.77156186401949
SCAMP1	9.76945235453096
PITPNA	9.76220689252216
SIPA1L1	9.7620069134116
BCL3	9.76162408933992
RRM2	9.74060920253472
FAM76B	9.72944843412932
XPNPEP3	9.72620728296035
EVI5	9.71880000723754
NCBP1	9.71705880698448
PMEPA1	9.7161083115192
MIB1	9.71320922169908
PAN3	9.71070383272112
LIN54	9.70697680648768
ICE2	9.70624896066811
ACOX3	9.70050420761081
ABCB8	9.69843868375198
NUDT5	9.69728108891255
SMARCA2	9.6968098567706
ANKRD11	9.69497314057993
PRPF4B	9.6893441161071
MAPRE3	9.68444228675638
ATP5G3	9.67991996228382
GJC1	9.67707268715099
ITSN2	9.67119223325892
TNIP2	9.6663475842619
LIFR	9.66398581484883
MPLKIP	9.66136141616203
ERLIN1	9.65722803617107
COQ10B	9.65596296220139
ABR	9.65215582056063
LIMA1	9.65014715539296
WTAP	9.64631246800472
MARCH5	9.64042749195552
SPRYD3	9.63790119170682
PPP2R3A	9.61499231566771
ATXN7L1	9.60676025157148
MAP2K1	9.60601239399412
LSM5	9.60564848970921
SMC6	9.60405097058746
PARPBP	9.60088068593403
LDLRAD3	9.60010157969636
USP42	9.59547378763646
ACAT2	9.58595765250593
USP14	9.56960108353948
TOM1L1	9.56951527285116
EVI5L	9.5684046744703
SMCHD1	9.56349521665727
MTA1	9.55746504537685
TXLNG	9.55584365293718
DDX54	9.55584223720961
PAFAH2	9.55077188493075
WDR47	9.54978737209354
PDZD11	9.54976076339176
CNTLN	9.54505029500735
KLHL20	9.54192018491809
ADNP2	9.53726018298184
SMIM13	9.53213105945281
USP8	9.52003872645802
CEBPG	9.51688250282418
PHLDA3	9.50655350216283
LRRC8D	9.50358339673334
MINK1	9.50136109411669
SP3	9.49998587803139
TMX3	9.49930167024968
EIF4G2	9.49523065406792
NEK7	9.49505631806738
GNAI3	9.48841433645547
TNPO2	9.48814884948332
BTG3	9.48391056227014
PDE4A	9.47639123645411
TOLLIP	9.47188577488988
USB1	9.46976262600132
RPS4Y1	9.46261790070209
PIK3R3	9.45997137423795
CRCP	9.44352957384701
GPD2	9.43817660249833
MAP3K3	9.43294957735
NCBP2	9.4283874286962
BACH1	9.41803032196854
AMZ2	9.40996602362623
TTLL7	9.40865629588815
PTBP1	9.40678122832423
SNX3	9.40465249239343
TRUB1	9.40300106878225
SNX17	9.40136412948447
SNX11	9.40121905381728
YTHDF2	9.39385710581682
DKC1	9.38320570822251
CISD3	9.37662485396852
PPP1R8	9.37414104305011
KMT5B	9.37291546861438
SYPL1	9.37262916846662
ERC1	9.36872212902456
ATAD2	9.36625984047845
CDK13	9.36189163193792
TEX2	9.3615260926932
CFAP97	9.36083688428503
SDF4	9.3576260303731
KIAA2013	9.34268256618354
NUP58	9.33408673755668
TMPO	9.3298951324447
FAM45A	9.32496188892405
LIN52	9.32119010316872
ERN1	9.31633662216635
REL	9.30675300081812
ELMOD2	9.30467828776066
DMXL2	9.2938464519351
SEC24A	9.28934539789
DOCK10	9.2878002896334
TAF4	9.28762118288252
EYA3	9.28270719866414
FAM193B	9.27978632469561
RNF167	9.27323138869421
ATOX1	9.27159230604957
NETO2	9.26637805051355
ZNF652	9.26492887165092
ZC3H12C	9.2628944701113
PRKRA	9.26251872079389
PFKM	9.25754492762838
SELENOK	9.25255152093487
SSU72	9.24987955796233
F2RL1	9.24794832897173
WBP1L	9.24660139187337
TMEM33	9.24427571563761
SEC11A	9.23873549649292
GTF2H3	9.23676119295128
ZNF718	9.2356617621966
KBTBD6	9.23484511497666
TTBK2	9.23292701878858
TBC1D2B	9.21393171400822
ATRX	9.20524792559143
ROR1	9.20456879840462
RICTOR	9.20039415000358
RAD51D	9.20005458313478
BVES	9.19664380280076
EFTUD2	9.1859820983458
CSPP1	9.18319278773696
UCK2	9.18123778569727
ABHD12	9.18076348769166
SNW1	9.18069977159653
LIN7C	9.17805669595134
RBBP8	9.16181701825343
SIVA1	9.15822072828427
ZBTB21	9.15696292239856
PSMA5	9.15326057943046
PACS1	9.13929682464011
USP45	9.13670379511343
MFN2	9.12904432532484
SEC14L1	9.12677470272871
DIXDC1	9.12127955675039
TMEM38B	9.11991079801584
HNRNPA3	9.11457506798692
DNAJC5	9.11448746207526
NFYA	9.1135228961277
MFHAS1	9.11211816215291
TET2	9.11107612453693
C9orf40	9.1110189881595
TMEM184C	9.1080389589901
DPY19L4	9.10515282596871
PYGO1	9.098259273784
ATAD1	9.09744814197814
PPM1F	9.09646194475057
ITGAE	9.08791392252707
SUSD6	9.08409338848125
CHD6	9.08149345045801
FAM83D	9.07993063389914
AK4	9.07782295114364
HNF1B	9.07379636400416
PIGB	9.0728346491238
INO80	9.07259914413018
N4BP1	9.07243844269403
CREB5	9.06244388005115
SUMO2	9.05946578843309
SLC45A4	9.05830075978826
LRIF1	9.05565292682132
LINS1	9.05359112162355
GOLGA8B	9.04868583392476
CCDC47	9.04654270475509
MPHOSPH6	9.0459792728131
LRP6	9.04195645670395
INTS14	9.03099007469571
ITPR1	9.03082862470067
HAUS3	9.02153265827019
C11orf58	9.02044785642064
EXPH5	9.01892146481626
WASHC4	9.01751707257923
DEDD	9.00817683380706
POLR3E	9.00011411799116
FAM175B	8.99740457003062
PRPS2	8.99215603580836
EDIL3	8.99183973399096
ZER1	8.9915095853774
MCPH1	8.99094913649528
AMOT	8.98667884562528
TBC1D15	8.98624801733859
ST3GAL5	8.98418198133957
PIGM	8.98066350029128
TALDO1	8.97742106193295
TNS3	8.9769636727117
KLF12	8.9753348092109
HMCES	8.97446130804612
DNMT3A	8.97180538028378
CALM2	8.97127176322327
DTD2	8.97098199181985
ASAP1	8.95564347672774
TMED8	8.945771339703
NUDCD2	8.94568560017091
GNAS	8.93873625383415
MPP5	8.93745086222735
MED11	8.93586814417169
SLC11A2	8.93477999024228
STK17B	8.93113893468865
ZRANB2	8.92456670714884
GPX8	8.92350924273785
TMEM259	8.92088461010487
SRPRA	8.9162326717676
DLGAP5	8.91499223896801
VPS13A	8.91180807278235
PDCD6	8.91070015557802
TLN2	8.88934800395235
MIA3	8.88925691740319
WDR1	8.88389306808202
SCD	8.87523971342422
SH3BGRL	8.87523667899354
DNAJC16	8.870775344148
RERE	8.86988825193257
MED6	8.86511368080745
CD164	8.86412966396594
ITGAV	8.84810295586789
ALG1	8.8471572886869
MUT	8.84178067952647
YAP1	8.83358077125742
KCNC4	8.83350952395316
MAP4	8.83033740005581
IP6K1	8.8292320407531
RAF1	8.82033066751925
VPS36	8.81948682812579
VPS26A	8.81580417408252
NAT8L	8.8117268820152
RUNX1	8.81148218644753
PAG1	8.79545342451722
C9orf64	8.78942570549952
GABPB1	8.78838878022827
FAM189B	8.78050155564132
ETV5	8.76977179207694
PCGF3	8.76523640317191
ZDHHC16	8.76485099922446
RAB2B	8.76382692020472
DPYSL2	8.76126669052626
LIN9	8.75619292915874
POLR1C	8.75010447927639
WARS	8.74991340334362
PSMD14	8.74985142764465
TXNDC5	8.74831344965797
CRLF3	8.74770218557761
SLC9A1	8.74580164347451
OAZ1	8.74479177415644
FCHO2	8.74347470331252
ITPK1	8.72290581966957
PAK2	8.72162464222958
GZF1	8.71838379679028
ZNF354B	8.71626405989434
ABHD17C	8.71326418399266
IL6ST	8.70891659303502
TMEM181	8.70780087953607
POGZ	8.70371492172111
VRK3	8.69552838401016
EPG5	8.69535603973406
UQCRB	8.69483712351807
PIAS3	8.68501677681178
AFTPH	8.6842550707675
SLC33A1	8.68291194506461
AGPAT3	8.67824253465612
SRP14	8.67353599718787
ADD2	8.65495213866038
HSD17B12	8.65463475780449
NFATC2IP	8.65436590089741
SSH1	8.64257722521947
DLG1	8.63805847184537
ERAP1	8.63336560703972
BRIX1	8.62913002385242
LRPPRC	8.6269277758067
RPS3	8.62345573187901
GALNT7	8.6139751195677
CRYBG1	8.60850165951532
TNFAIP3	8.60780680260362
PNPLA8	8.60591375197358
KIAA1551	8.605277381532
VPS13D	8.60017646758905
SLC7A5	8.59661208665526
AKAP11	8.59562699254099
ANKRD10	8.59278977302354
PSMB5	8.59197294683335
ASNA1	8.59189764470869
PPARD	8.58385600287212
RHBDD1	8.58107910776114
TRIM4	8.57587100531829
TMEM39A	8.57265400668367
MFAP3	8.57059880029577
DDB1	8.56550717782908
SUMO3	8.56367916466209
RRN3	8.56362781683578
FARP1	8.56355851715308
KLHL21	8.56175724702403
CCNI	8.56008802554212
PIK3R1	8.55424374876446
C12orf75	8.54845858185414
KLHDC10	8.54700727174921
SLC30A9	8.54681639790212
OGFRL1	8.54362708967154
FAM126A	8.54091963912266
DNAJA2	8.54051148447043
INPP5B	8.53813837115776
QTRT2	8.53217418971222
UTP18	8.529283924493
USP48	8.52905952020742
SRI	8.52697010672158
CHURC1	8.51596409545648
KAT6B	8.51490422699593
EIF5A	8.51018703544478
CPPED1	8.50785273702174
ECHDC1	8.50705652462444
HDAC2	8.50091388505957
KIAA0907	8.48923846191096
DNAJB1	8.48633025202865
TMED7	8.48609350655599
ZNF850	8.48053669869108
SPATS2L	8.47476421642527
MYO10	8.47284868510539
PPP2R5C	8.47162413491458
MBIP	8.46900247438482
MTMR9	8.46048589891079
ATG3	8.45921346741097
LMAN2L	8.45889187079625
NAA50	8.4547526281731
MKLN1	8.45360588338176
CAP2	8.45304854431913
PEA15	8.45255911408375
NUP50	8.45244463893743
PAX9	8.44067681498117
NRAS	8.44023942858779
SGPP1	8.4392900497094
SKI	8.43842013561805
NOM1	8.43186122412324
DNAJC19	8.42442685032534
PDE12	8.41017812722846
DUSP3	8.40733066852341
TAF13	8.40378003165254
CAPZA2	8.40356354173575
WASF3	8.39865855364366
TOMM20	8.39784563991154
UBE2J1	8.3843103329242
COG7	8.37693795928202
GNPNAT1	8.37651327519266
TCF12	8.36714353617595
SIPA1L2	8.35877475209012
FAM219B	8.35290927015934
MCUR1	8.34673730738402
CUTC	8.34588283409435
TMEM135	8.33988304240671
BIRC6	8.33114714203659
VBP1	8.32303637932716
CLN8	8.32123929625314
ATP6V1D	8.31982362899637
ATG9A	8.3164729061636
ZRANB1	8.31428244700956
SGMS2	8.29830062854322
UBN1	8.28718833344676
AEBP2	8.28134781736912
SRP9	8.27784420892494
VDAC1	8.27104798731592
NBEAL1	8.26748632171458
ECI2	8.26438160692345
RPL35A	8.26208405325174
RNF216	8.26102101035727
TMCC1	8.25982773642579
CSNK1G2	8.25361347559859
KNSTRN	8.24993155009105
TDP2	8.24948271615861
ARFGEF2	8.24791900253483
ZNRF2	8.24452410989361
PTPN13	8.24290854221935
TAF4B	8.22746694023112
REV1	8.22668820553547
AHSA2	8.22616660976088
POGLUT1	8.22571876242524
RPL7	8.2235483795106
TRIM52	8.22010910423923
FRYL	8.21174640698822
MTX3	8.20862168583949
MIS18BP1	8.20464221679729
TMEM138	8.2041915155135
MKKS	8.19659823323672
NFKB1	8.19525179152945
METTL4	8.19403990452931
POLR2G	8.19276529756953
TMEM41A	8.1826162542069
ARID4A	8.18184341345833
FAM98B	8.18044617563437
RNF7	8.17756199765588
POP7	8.16898812618138
WDFY1	8.16258043135372
CHEK1	8.1566529492846
FASN	8.15367147536078
NANP	8.15239866475866
CFDP1	8.15078129168906
EIF4A2	8.1494247424757
TTC19	8.14244496787465
MCMBP	8.13841011434815
RAB5A	8.13763876854598
WAPL	8.13093447137527
STAU1	8.12662706463733
SLFN5	8.12468791817292
RRP1B	8.11286163137422
FKBP11	8.10733676924578
UBQLN2	8.10610943231447
SQSTM1	8.10262627644387
OSTC	8.09807546043537
HABP4	8.09705984297161
ZNF248	8.09620638549584
GGA2	8.09553724498766
PITPNB	8.08795533817183
PPP1R3B	8.08486186757525
RFC5	8.07886864244433
MKRN2	8.07834496082585
ATRN	8.07788506716474
POLD3	8.07742456605316
GRB2	8.07682827040349
POGK	8.07524562891102
KDM6B	8.07319582308582
CAAP1	8.07044027067322
ZNF587	8.07007709526382
TNFRSF10D	8.06780203582993
AP4S1	8.06514192036243
ATXN2L	8.0610366467749
ZFHX3	8.06052968407231
OXA1L	8.05556237855203
PDPR	8.05415477954755
PGAM5	8.05020510974186
C15orf57	8.04917984647622
SLU7	8.04631251798283
BBS10	8.04521873399201
CHORDC1	8.04301490896499
HDGF	8.04271474396991
RNF24	8.03945070718833
KLF11	8.03717103365683
M6PR	8.03306525815171
RAB7A	8.03034730540494
THAP1	8.02790563184133
TAOK3	8.02708439266754
SASH1	8.02580684279289
ZFP36L1	8.02019511715748
ZNF391	8.01717726909798
TARDBP	8.01689341145128
NSD2	8.0147062114797
MBD6	8.01126455978252
PPP2R2A	8.00726524920135
UTP3	7.99998201406639
VMA21	7.99763492233388
INPP5A	7.99640533186181
IDE	7.99615142082365
SOX9	7.98913258582556
PKNOX1	7.98629366507971
ICK	7.98322310204298
MIS18A	7.97867015806874
CDK17	7.97724911502064
CUL5	7.97485769792021
ATF1	7.97382541615778
SKP1	7.96940131241957
STRN3	7.96799393437002
PIP4K2C	7.96752674180473
ZDHHC2	7.96566510904456
LAPTM4A	7.95420220603278
NEFL	7.94815622977207
FAM120A	7.94239521058132
TADA2A	7.94066179416076
RASA2	7.93671794437164
ATP6V1A	7.93549664073672
LRP8	7.93546292860259
CAPN2	7.92032561817035
SYNGR2	7.91911287666305
PUM1	7.9185156605144
TMEM50A	7.91713118538331
CDCA3	7.91537779609031
RHOBTB3	7.90556926130234
CNOT6L	7.89522198502656
GSE1	7.88878536620636
RPL14	7.88444547641142
SELENOF	7.88021336890997
KIAA1217	7.87481925193461
RPL23	7.86338508576744
CDC42EP2	7.85514322167807
POLR2H	7.85284197244614
ARL13B	7.84939658372431
PSMD11	7.8463520399446
NOP9	7.82858409078497
KIF3B	7.82853362284615
SRPK1	7.82590670247774
BDH1	7.8248771306801
ZNF134	7.82038675028362
STAT3	7.81789386997064
RAD51AP1	7.8172568499612
FIGN	7.81105058907142
BDNF	7.80529068563246
WASF2	7.79693696470725
MASTL	7.79312387054495
MBOAT2	7.79240449413758
CSTF2T	7.78804988826369
ZNF3	7.7858783148198
TSC22D1	7.78496591499494
RAD9A	7.78276473169035
CDC23	7.7795275348614
PDCD11	7.77948139804709
NEDD4L	7.7782379727073
YIPF6	7.77719079969086
RTN4	7.77670180594105
CPSF7	7.76870518038992
HERC2	7.76858714439836
MFSD14A	7.76712448404428
BHLHE40	7.76386182565818
KDM3B	7.76260634097772
DDX18	7.75078391434579
SERINC1	7.7463293097122
TYW1	7.74593354429303
SEMA7A	7.72536358990457
LYSMD3	7.71628038193098
KIAA1328	7.70828265511832
DENND5B	7.70356375041665
VEGFA	7.69086484934549
GPATCH2	7.68945569209492
GADD45A	7.68675027368443
DNAJC9	7.67786059025605
PI4K2B	7.67482904191865
UBA6	7.67185224152208
ZFAND1	7.66670293363063
HOOK3	7.66630945541769
VPS4A	7.65804306972103
RASSF8	7.65715213673492
ENDOD1	7.64771444569272
CHEK2	7.64286981797092
ZYG11B	7.63916255269708
FAM122A	7.63335162514928
SC5D	7.62542249885173
ATP6V0E2	7.62332415976825
ACTN4	7.62069864943856
TRAM2	7.61751540599269
ENSA	7.61422963560663
NAP1L1	7.61335436915274
STMN1	7.61308268695356
CORO1C	7.60817948599758
STARD13	7.60162787977207
EXOC1	7.60092965650447
MRS2	7.59976156626799
G2E3	7.58811306329454
GTPBP2	7.57906800451671
FEZ2	7.56766654889798
ZNF789	7.56580194507637
PDE7A	7.5630866793127
LIMS1	7.56023964028843
GOLGA7	7.55739769949391
FNIP1	7.55321454738742
KIAA0895	7.54538493478298
BLOC1S6	7.54499788694831
DAZAP1	7.51533249772663
PTCD2	7.51197789532956
SUPT7L	7.50962005360098
H3F3B	7.50923321447997
ZNF250	7.506298593721
DMTF1	7.50095529535469
ALG13	7.4991241174719
APAF1	7.49784134749809
RBM24	7.49656914532863
SRPK2	7.48597227719145
SCYL3	7.48545510363829
PNPO	7.47821799369274
NCAPD3	7.46765754609297
SNX12	7.46268711342232
ZMIZ2	7.46175559639644
LHFPL2	7.46171552722183
OSTM1	7.45986850977312
FAM13B	7.45614708760239
SNRNP200	7.45270102698686
FERMT2	7.45090783384602
ELOC	7.44657838076496
GPAT4	7.44225613428613
ANKH	7.43051770546019
UBE2V2	7.43029736857053
TCEAL4	7.42965669867527
SLC35B2	7.42524776117435
EXOSC1	7.4217694235495
IL10RB	7.42175822256729
NAA15	7.4193321712181
OTUD3	7.41810696160402
DSC3	7.4118380880252
DAPK1	7.40243197083098
ITM2C	7.39878058571437
ZNF275	7.39712986838458
SDHA	7.39598705512103
SIKE1	7.38614299237812
PCSK6	7.38552574335664
ABL2	7.37913729747688
UTRN	7.37794930588023
CDCA4	7.37352250465701
XPR1	7.36970087777354
HACD2	7.36943501294195
RNF149	7.36940947568484
CHCHD3	7.36927990207319
ATM	7.36353648410047
TRAF6	7.36313248515973
MMS19	7.36217391854808
ZBTB39	7.35924132065725
CBX6	7.3544660125543
ABHD17B	7.34729245453626
CHMP2B	7.33701352454791
IER5	7.32847183741297
PAXIP1	7.32615082498352
USP47	7.32510326278441
CSK	7.323098745874
ZNF318	7.31879164286526
SMC5	7.31464871175042
FURIN	7.31409910484858
PGAM1	7.31045203347912
KHSRP	7.30979267753518
RAI14	7.30940160675362
NMD3	7.3074797200656
MEN1	7.30605660243946
TMEM41B	7.30303895778852
ABHD14B	7.29973760860407
SSR3	7.29698635867692
PRKCE	7.29565787287724
TMEM263	7.29413171005545
BAG2	7.28594309917849
ZNF236	7.2749864282153
KIAA0319L	7.27307374098759
STEAP3	7.2728937417407
GATAD1	7.27235214348749
C6orf120	7.27177639396481
ARL4C	7.25483777119481
PAICS	7.25285104918021
BOD1L1	7.24301517159792
XRCC6	7.24215890957353
CS	7.23635074517914
ZBTB7B	7.23170891244073
MAP4K3	7.23063312939547
RAB3GAP2	7.21540076901954
TSC22D4	7.21519321006067
DVL1	7.21412770671983
AQR	7.19933051540457
KIF18B	7.19342890139185
NUP35	7.19201012693587
THOP1	7.18977991511162
TRAM1	7.18894613112377
NEO1	7.18036942720015
UBE2B	7.18012321082619
MED13	7.17690447543238
DUSP5	7.1768542745634
DPYSL3	7.167071204748
FBXL3	7.16655223490764
APOBEC3C	7.15807788371528
SESN2	7.15758096044152
SMNDC1	7.15753367087191
SGMS1	7.14673508785767
RAP2A	7.13693348421293
FCF1	7.13575607571506
ANTXR1	7.13179377934464
RALBP1	7.12991569503463
KIF21A	7.12947350634299
EIF5B	7.12866452914326
ARNT	7.11851745507591
BTRC	7.11771604777212
NCBP2-AS2	7.11025657641148
TRAK1	7.10605542342253
NID1	7.10297814500625
NUP210	7.09760480311756
MAP4K4	7.09732805855261
ARF1	7.09392164530619
TMEM56	7.09186360353123
BRI3BP	7.09038523178414
UBE2N	7.08482671980285
MSANTD4	7.08325137052233
RTCA	7.08261975007842
CLP1	7.08228863864827
HMGA1	7.08169196738309
KCTD10	7.08024635622919
PHF3	7.07943036896524
SOCS2	7.07889038188114
HMBOX1	7.0787109988169
PNPLA6	7.05736856977665
ZSCAN22	7.05378357589326
ATP2B1	7.05289618495663
ATG101	7.05261821957881
INTS10	7.03733948906011
CTNND1	7.0279621472421
SLC39A10	7.02618577185507
LAMP1	7.0235630701056
SAYSD1	7.01334318761108
MARF1	7.01176092513892
VTA1	7.00699574390797
RSF1	7.0053409633679
MIF4GD	7.0043425502427
CNNM2	6.99903054253935
FAM216A	6.99597231024015
PPM1D	6.99178166322018
CCP110	6.98756505140451
MAP2K4	6.98614659631738
UPF2	6.98552434552756
PAK1IP1	6.97494818647787
SPRTN	6.97327763957427
ARID1A	6.96176808797085
ZSCAN25	6.96141549124003
FLOT2	6.96104482706983
LRRFIP1	6.96092695059769
RBM15	6.95588669755242
B4GALT6	6.95558509842197
FOXN3	6.95420531004311
FAT4	6.94881871567601
RIMS3	6.93793708807254
SDCBP	6.93655544375626
SAP18	6.93421198132747
ATXN7L3	6.93316140380191
NECTIN1	6.93150850799167
GINS4	6.92179800442649
GSTCD	6.91998542589849
ZNF585B	6.91994912561925
DBF4	6.90803333229118
ETAA1	6.90305560353874
COPS2	6.89734012006573
MRRF	6.89651293582785
GPT2	6.8911812205755
INCENP	6.8901435904896
RBM12B	6.87640594813521
SPRED2	6.87126687853648
NPAT	6.8625776737351
SRSF10	6.86173318956518
ARF4	6.86120917681998
TMEM199	6.86083078170077
PPP1CC	6.859523527454
DYRK1A	6.85874981966946
CLASRP	6.85833413422857
EPHB4	6.85329975733842
TIMM23	6.84987956463534
SMYD2	6.84403519264412
FAM8A1	6.84337397175305
TTL	6.83658807257113
MATR3	6.83004211702807
H2AFY	6.82997115866002
PRDM11	6.81881546812721
EXOSC6	6.81603334144205
ATP11B	6.81419102766825
RHOA	6.79974024131131
LAMTOR5	6.79822430064046
CDC42	6.79014760114933
PTPRK	6.78470331041485
ZNF814	6.78376973138197
WWC2	6.77126999204409
BCOR	6.77091176721202
DESI1	6.76942013387108
COX7A2L	6.76864489713583
SETD1B	6.76317663938646
UQCRFS1	6.75964778345927
KMT2D	6.74848620767092
LUC7L3	6.74484224782119
NPTX1	6.74211740104499
ENTPD7	6.73827712409089
ZNF274	6.73201063802522
GOLGA1	6.72491005862686
ZBED4	6.72073052110081
FAM171B	6.71452046604441
FBXO45	6.71339657772169
CNOT10	6.7086965954872
OAS3	6.70690484047669
NAPG	6.70391299204135
AHR	6.70101309159908
HSPA4L	6.69679085451339
BTBD10	6.68798737273695
GNA12	6.68080762492043
ZNFX1	6.67381559486599
VKORC1L1	6.67062471630066
CCT5	6.66612411080998
PCMT1	6.66147472742715
EGLN1	6.65847441701953
MAX	6.64981901664314
SRRD	6.64399446790384
MTFR1L	6.64018690414457
WDR61	6.62400621299471
PKN2	6.62344958970513
DUSP14	6.61189898232046
DR1	6.60624520729635
GLRX	6.60283808998464
CHTOP	6.59903864350127
PTP4A2	6.59814106841243
BNIP2	6.58596507867484
TNPO3	6.58516174168707
SRSF7	6.58224402441853
ADAM9	6.58218928905815
FZD5	6.57995331185982
KCTD2	6.57957852998023
IGHMBP2	6.5747136254271
ZNF263	6.5729952377067
ETV3	6.57095161167978
KCTD7	6.56781201187681
GXYLT1	6.56061134306666
SETD5	6.55874684326878
LMNB2	6.55705662716385
CPNE1	6.54538269602521
UNKL	6.5453123570553
